chr	start	end	average
chrIV	3940001	3950000	3.22412923778987
chrIV	3950001	3960000	3.38359280071015
chrIV	3960001	3970000	1.39289931100119
chrIV	3970001	3980000	4.19778634478769
chrIV	3990001	4000000	1.98270108702229
chrIV	4000001	4010000	1.71035804033929
chrIV	4100001	4110000	4.43874056393723
chrIV	4110001	4120000	5.1882277719436
chrIV	4120001	4130000	1.40504940386559
chrIV	4130001	4140000	6.48705583657168
chrIV	4140001	4150000	3.26635405502363
chrIV	4160001	4170000	2.65018536168501
chrIV	4200001	4210000	1.20228073067473
chrIV	4220001	4230000	2.58420465325052
chrIV	4230001	4240000	1.10712456137172
chrIV	4290001	4300000	2.46551849179147
chrIV	4300001	4310000	1.97987482092702
chrIV	4330001	4340000	3.93434881333049
chrIV	4370001	4380000	3.07308143017378
chrIV	4420001	4430000	3.5316449233973
chrIV	4500001	4510000	1.83315145047387
chrIV	4580001	4590000	1.76250832916228
chrIV	4610001	4620000	2.7225350410835
chrIV	4620001	4630000	2.06127178345091
chrIV	4820001	4830000	0.905172860540508
chrIV	4830001	4840000	4.38709696456254
chrIV	4840001	4850000	2.6708195507416
chrIV	4850001	4860000	3.57746344409483
chrIV	4860001	4870000	2.88194180306284
chrIV	4870001	4880000	2.75507265506147
chrIV	4890001	4900000	2.90732301485865
chrIV	4900001	4910000	3.24600389174774
chrIV	4910001	4920000	8.47538097381844
chrIV	4920001	4930000	7.07161201474875
chrIV	4930001	4940000	3.38281136575085
chrIV	4940001	4950000	5.88763517282216
chrIV	4950001	4960000	6.9387383091367
chrIV	4960001	4970000	4.85109334412568
chrIV	4970001	4980000	2.6880856712194
chrIV	4980001	4990000	4.30011897270595
chrIV	4990001	5000000	1.71261961221042
chrIV	5000001	5010000	2.6293746227815
chrIV	5010001	5020000	3.7082139001295
chrIV	5020001	5030000	3.16311876868215
chrIV	5030001	5040000	6.2239255805589
chrIV	5040001	5050000	5.51856834687764
chrIV	5050001	5060000	3.85847097127089
chrIV	5110001	5120000	5.6294503336553
chrIV	5120001	5130000	3.67167564152055
chrIV	5140001	5150000	4.70954520759708
chrIV	5190001	5200000	4.10687098175758
chrIV	5200001	5210000	4.28796024304159
chrIV	5220001	5230000	6.72542865762424
chrIV	5230001	5240000	2.38126794022046
chrIV	5240001	5250000	4.86840108741232
chrIV	5250001	5260000	6.67032786030895
chrIV	5270001	5280000	6.45278143061363
chrIV	5280001	5290000	5.21134281220677
chrIV	5290001	5300000	3.67068625689399
chrIV	5300001	5310000	4.01867564938016
chrIV	5310001	5320000	1.06158269091098
chrIV	5320001	5330000	3.93326782189468
chrIV	5340001	5350000	3.06078513060836
chrIV	5400001	5410000	2.92298730200112
chrIV	5430001	5440000	2.93036454353845
chrIV	5440001	5450000	4.41277584496952
chrIV	5450001	5460000	5.83787907208225
chrIV	5460001	5470000	3.16910140923043
chrIV	5560001	5570000	2.19587212194744
chrIV	5610001	5620000	2.94384763020629
chrIV	5620001	5630000	4.84811180623388
chrIV	5630001	5640000	3.5252978554975
chrIV	5640001	5650000	3.24654179289684
chrIV	5670001	5680000	3.34804876109296
chrIV	5680001	5690000	2.2535328176104
chrIV	5710001	5720000	3.93569980837031
chrIV	5720001	5730000	3.10419282972677
chrIV	5780001	5790000	3.24993814902418
chrIV	5860001	5870000	5.47868111850909
chrIV	5870001	5880000	4.42011362827207
chrIV	5880001	5890000	7.83634288883373
chrIV	5890001	5900000	5.00132452806272
chrIV	5900001	5910000	4.98359636025397
chrIV	5910001	5920000	4.29084621357231
chrIV	5920001	5930000	3.76480809099959
chrIV	5990001	6000000	2.70086546917588
chrIV	6000001	6010000	3.83859387521993
chrIV	6020001	6030000	1.56950774280308
chrIV	6030001	6040000	2.82206454661312
chrIV	6060001	6070000	1.3947698133892
chrIV	6160001	6170000	1.88232763797203
chrIV	6170001	6180000	3.35867923060167
chrIV	6180001	6190000	4.1571327778479
chrIV	6190001	6200000	5.13581110720687
chrIV	6230001	6240000	1.62174553349374
chrIV	6260001	6270000	3.90732041158298
chrIV	6300001	6310000	1.89295483901018
chrIV	6380001	6390000	2.75135885110692
chrIV	6400001	6410000	2.91962188557873
chrIV	6430001	6440000	0.805945790369202
chrIV	6440001	6450000	2.00786950881146
chrIV	6450001	6460000	6.5087258380457
chrIV	6460001	6470000	3.89580178292951
chrIV	6480001	6490000	2.46973989278642
chrIV	6490001	6500000	1.44753814455929
chrIV	6500001	6510000	1.19148352623841
chrIV	6510001	6520000	2.00559382124721
chrIV	6530001	6540000	4.82415544118411
chrIV	6650001	6660000	1.90311326294516
chrIV	6670001	6680000	6.60242919978277
chrIV	6680001	6690000	8.40115200577611
chrIV	6700001	6710000	3.35575459456449
chrIV	6820001	6830000	1.35078263242011
chrIV	6850001	6860000	1.72489549137445
chrIV	6860001	6870000	4.20524258456666
chrIV	6870001	6880000	3.38270027988778
chrIV	6960001	6970000	3.14496443831313
chrIV	7000001	7010000	2.12312792606552
chrIV	7070001	7080000	4.44316762817103
chrIV	7190001	7200000	4.17669697091502
chrIV	7200001	7210000	3.74251044345053
chrIV	7260001	7270000	2.12728180647904
chrIV	7270001	7280000	3.48725807963525
chrIV	7290001	7300000	1.56915524959518
chrIV	7300001	7310000	5.83835982757453
chrIV	7330001	7340000	3.15199032860711
chrIV	7410001	7420000	3.13187779671436
chrIV	7430001	7440000	1.4438809830769
chrIV	7440001	7450000	1.66681554366991
chrIV	7600001	7610000	4.34891664713594
chrIV	7610001	7620000	3.352620144521
chrIV	7620001	7630000	2.38562163006657
chrIV	7660001	7670000	2.18220323084488
chrIV	7670001	7680000	1.2109414791637
chrIV	7690001	7700000	1.94587382843893
chrIV	7750001	7760000	1.46931783235396
chrIV	7860001	7870000	2.5077893150807
chrIV	7870001	7880000	2.32785658226211
chrIV	7880001	7890000	1.7800007574205
chrIV	8210001	8220000	2.11209306033616
chrIV	8260001	8270000	4.47406698177834
chrIV	8300001	8310000	2.81147886437705
chrIV	8310001	8320000	3.01840964673505
chrIV	8350001	8360000	1.79447100425413
chrIV	8460001	8470000	3.29569200825726
chrIV	8540001	8550000	1.55477246366165
chrIV	8550001	8560000	5.05559312260291
chrIV	8560001	8570000	5.26054766971507
chrIV	8570001	8580000	4.67850970323474
chrIV	8580001	8590000	1.46676755836427
chrIV	8590001	8600000	2.26482340593291
chrIV	8610001	8620000	2.13177018574539
chrIV	8710001	8720000	2.40965928492395
chrIV	8770001	8780000	1.85594150058549
chrIV	8960001	8970000	0.13013844400194
chrIV	9030001	9040000	5.20599141773831
chrIV	9040001	9050000	2.53087204841114
chrIV	9050001	9060000	5.39643466360306
chrIV	9130001	9140000	1.33010389415596
chrIV	9150001	9160000	2.3957899670859
chrIV	9160001	9170000	2.93304656215282
chrIV	9170001	9180000	2.26345684103111
chrIV	9180001	9190000	3.43987500606716
chrIV	9240001	9250000	2.94720259147042
chrIV	9280001	9290000	2.79832026413698
chrIV	9290001	9300000	4.97907566175402
chrIV	9300001	9310000	3.42556669898353
chrIV	9410001	9420000	1.46711222846903
chrIV	9420001	9430000	2.43461966037575
chrIV	9470001	9480000	1.41751727716521
chrIV	9480001	9490000	2.42664664166437
chrIV	9490001	9500000	2.97585920024219
chrIV	9540001	9550000	1.91913632816839
chrIV	9550001	9560000	4.46315114247525
chrIV	9560001	9570000	3.02682295394199
chrIV	9570001	9580000	6.16912811665179
chrIV	9580001	9590000	2.88760369565485
chrIV	9830001	9840000	2.86802869173014
chrIV	9910001	9920000	1.31223193495107
chrIV	9960001	9970000	3.53051755188748
chrIV	10010001	10020000	4.13309241042709
chrIV	10020001	10030000	3.51489206794569
chrIV	10070001	10080000	1.68245883244387
chrIV	10310001	10320000	2.62611782013387
chrIV	10350001	10360000	2.13724600825665
chrIV	10440001	10450000	2.35549436621824
chrIV	10450001	10460000	1.10218916505857
chrIV	10470001	10480000	2.30141239552062
chrIV	10510001	10520000	1.2752472288629
chrIV	10520001	10530000	3.90778740879087
chrIV	10530001	10540000	6.79711995455646
chrIV	10580001	10590000	4.50257757020587
chrIV	10590001	10600000	4.4727814461123
chrIV	10940001	10950000	2.38992851692374
chrIV	10950001	10960000	4.43024902123343
chrIV	10960001	10970000	6.24478637636558
chrIV	11220001	11230000	4.37449976743113
chrIV	11230001	11240000	1.75725878775335
chrIV	11240001	11250000	2.24563774026501
chrIV	11260001	11270000	5.66836036138551
chrIV	11270001	11280000	1.50117972706426
chrIV	11420001	11430000	2.7729150394965
chrIV	11750001	11760000	3.28830749493213
chrIV	11760001	11770000	4.0509130136828
chrIV	11780001	11790000	2.6907494437539
chrIV	11790001	11800000	1.11523228286972
chrIV	11880001	11890000	1.35406994741907
chrIV	11900001	11910000	2.80945911081977
chrIV	11930001	11940000	2.28976129515612
chrIV	11940001	11950000	2.46477422086236
chrIV	12220001	12230000	3.55776932605991
chrIV	12230001	12240000	2.08722775851961
chrIV	12310001	12320000	2.40468809668794
chrIV	12340001	12350000	2.84661429019518
chrIV	12410001	12420000	2.95066833907886
chrIV	12480001	12490000	2.24943079119603
chrIV	12510001	12520000	7.59085669143605
chrIV	12520001	12530000	6.42520060518921
chrIV	12570001	12580000	2.6939190290911
chrIV	12660001	12670000	2.66896461686164
chrIV	12730001	12740000	3.55333888978616
chrIV	12740001	12750000	2.14537400647228
chrIV	12750001	12760000	2.885122600263
chrIV	12760001	12770000	1.36478207219365
chrIV	12770001	12780000	1.99608820872678
chrIV	12870001	12880000	2.89747096006772
chrIV	12880001	12890000	1.62344522973694
chrIV	12890001	12900000	1.82677638201766
chrIV	12900001	12910000	1.51874652945647
chrIV	12910001	12920000	1.92742047493863
chrIV	12920001	12930000	4.87705030683077
chrIV	12940001	12950000	4.67065588737561
chrIV	12950001	12960000	3.73809705651876
chrIV	12960001	12970000	2.43359601146524
chrIV	12980001	12990000	1.57979963484069
chrIV	13060001	13070000	4.68550625751704
chrIV	13070001	13080000	3.85315181368879
chrIV	13310001	13320000	4.82975421054544
chrIV	13320001	13330000	1.6473759989046
chrIV	13330001	13340000	1.23735361496759
chrIV	13470001	13480000	6.0330129124369
chrIV	13550001	13560000	3.51322888179371
chrIV	13560001	13570000	2.9364401191882
chrIV	13570001	13580000	3.66744591114867
chrIV	13580001	13590000	6.9477787632519
chrIV	13590001	13600000	4.63707524518634
chrIV	13610001	13620000	7.75429025075863
chrIV	13620001	13630000	6.7853873104164
chrIV	13630001	13640000	3.92554896099884
chrIV	13640001	13650000	2.38786445496978
chrIV	13650001	13660000	3.31127238970509
chrIV	13660001	13670000	2.73749021971354
chrIV	13670001	13680000	2.40574968612401
chrIV	13680001	13690000	6.88531444621591
chrIV	13730001	13740000	4.27220653160737
chrIV	13740001	13750000	5.00879726221491
chrIV	13800001	13810000	3.67039196614949
chrIV	13810001	13820000	6.7260444991363
chrIV	13820001	13830000	1.31573243818232
chrIV	13830001	13840000	3.95212165174486
chrIV	13850001	13860000	2.09939473882853
chrIV	13860001	13870000	3.27479770492429
chrIV	13930001	13940000	6.85929008601735
chrIV	13950001	13960000	1.75179425863706
chrIV	13980001	13990000	2.5807607036195
chrIV	13990001	14000000	5.71444239044037
chrIV	14000001	14010000	4.13235736761232
chrIV	14010001	14020000	4.69714491092646
chrIV	14130001	14140000	2.6980019239953
chrIV	14140001	14150000	6.03993290430212
chrIV	14150001	14160000	7.39975902121814
chrIV	14160001	14170000	5.76294328324782
chrIV	14170001	14180000	3.57964261554679
chrIV	14180001	14190000	5.71901416786603
chrIV	14190001	14200000	5.11958968857634
chrIV	14200001	14210000	4.98604380706203
chrIV	14230001	14240000	2.10695175958495
chrIV	14240001	14250000	5.87046612184755
chrIV	14260001	14270000	3.3259128797471
chrIV	14270001	14280000	7.30229323882623
chrIV	14280001	14290000	4.57783335755435
chrIV	14300001	14310000	1.41101688650641
chrIV	14330001	14340000	5.26685408216406
chrIV	14340001	14350000	4.16721797323477
chrIV	14350001	14360000	1.84324698068359
chrIV	14360001	14370000	1.61596257078751
chrIV	14370001	14380000	7.22586130121095
chrIV	14390001	14400000	2.44459168792339
chrIV	14400001	14410000	2.06141584914224
chrIV	14420001	14430000	2.89912130919399
chrIV	14480001	14490000	1.9705845847913
chrIV	14490001	14500000	1.90597711655824
chrIV	14510001	14520000	6.76857144017732
chrIV	14520001	14530000	4.29432248842951
chrIV	14530001	14540000	5.2496179453992
chrIV	14540001	14550000	7.95037937377938
chrIV	14550001	14560000	2.77376605122973
chrIV	14560001	14570000	2.1066036444939
chrIV	14570001	14580000	4.68282568159996
chrIV	14580001	14590000	3.67188972000289
chrIV	14630001	14640000	3.89007497078409
chrIV	14640001	14650000	3.91054122522443
chrIV	14660001	14670000	3.14810663061338
chrIV	14670001	14680000	6.66038362456089
chrIV	14680001	14690000	2.56138419738252
chrIV	14690001	14700000	5.04288179839095
chrIV	14700001	14710000	5.33881501117916
chrIV	14710001	14720000	8.16872467310183
chrIV	14720001	14730000	6.28728031643804
chrIV	14730001	14740000	3.0536557059923
chrIV	14750001	14760000	3.26194430033718
chrIV	14810001	14820000	3.56048376638742
chrIV	14840001	14850000	2.50287267500459
chrIV	14850001	14860000	4.96247111228955
chrIV	14860001	14870000	3.3137853249262
chrIV	14890001	14900000	1.17690807017533
chrIV	14900001	14910000	2.45200567337467
chrIV	14910001	14920000	3.58930916180618
chrIV	14920001	14930000	3.18998286533396
chrIV	14940001	14950000	2.37042144969819
chrIV	14970001	14980000	3.36110683344347
chrIV	14980001	14990000	7.05952306199562
chrIV	14990001	15000000	4.4445864384934
chrIV	15000001	15010000	7.82869951557579
chrIV	15050001	15060000	2.7557286877831
chrIV	15060001	15070000	1.92722605189754
chrIV	15090001	15100000	5.77776940238984
chrIV	15100001	15110000	1.67017178130849
chrIV	15110001	15120000	5.29502485687838
chrIV	15120001	15130000	4.56314118552749
chrIV	15130001	15140000	2.52444635490738
chrIV	15140001	15150000	6.04581304922335
chrIV	15150001	15160000	5.57605004633778
chrIV	15170001	15180000	6.97368125417084
chrIV	15180001	15190000	4.84345648631808
chrIV	15200001	15210000	5.47057872763993
chrIV	15210001	15220000	5.32964348557253
chrIV	15220001	15230000	2.0379890466416
chrIV	15230001	15240000	5.11177123473804
chrIV	15240001	15250000	4.16540949098342
chrIV	15250001	15260000	4.87247444839703
chrIV	15260001	15270000	5.20317623332109
chrIV	15270001	15280000	3.86200732725368
chrIV	15290001	15300000	6.0262724032323
chrIV	15300001	15310000	5.20118684424592
chrIV	15320001	15330000	3.01451598549638
chrIV	15330001	15340000	6.65687489804001
chrIV	15340001	15350000	7.3138688684377
chrIV	15350001	15360000	6.16353958382451
chrIV	15360001	15370000	7.43116343534152
chrIV	15370001	15380000	7.22816606631564
chrIV	15380001	15390000	2.97971819703611
chrIV	15400001	15410000	3.59955901650128
chrIV	15410001	15420000	6.48765133040559
chrIV	15420001	15430000	6.68230286023426
chrIV	15430001	15440000	2.4427791900153
chrIV	15480001	15490000	4.33066246154277
chrIV	15490001	15500000	3.47617963386408
chrIV	15500001	15510000	6.0237333811599
chrIV	15510001	15520000	2.34889379932202
chrIV	15580001	15590000	4.65508587954234
chrIV	15600001	15610000	3.34003054713644
chrIV	15620001	15630000	5.71210115620986
chrIV	15630001	15640000	3.31509665645261
chrIV	15660001	15670000	6.49324198109347
chrIV	15670001	15680000	1.88166210822097
chrIV	15720001	15730000	5.82305588292206
chrIV	15750001	15760000	3.91762269768943
chrIV	15760001	15770000	2.64149954614331
chrIV	15770001	15780000	5.67300903069641
chrIV	15780001	15790000	2.56431099706318
chrIV	15790001	15800000	3.4939593685336
chrIV	15800001	15810000	7.7425051033492
chrIV	15810001	15820000	6.42850373099206
chrIV	15820001	15830000	6.57351371017487
chrIV	15830001	15840000	7.26495744082088
chrIV	15840001	15850000	3.45547249769243
chrIV	15860001	15870000	7.6775651082555
chrIV	15870001	15880000	7.01612378003254
chrIV	15880001	15890000	3.08739964255823
chrIV	15890001	15900000	4.63313988235687
chrIV	15900001	15910000	5.71073087157656
chrIV	15910001	15920000	6.72544259081374
chrIV	15960001	15970000	4.2924818326026
chrIV	15980001	15990000	4.52972281771675
chrIV	15990001	16000000	4.0244349742189
chrIV	16000001	16010000	1.87173381583275
chrIV	16010001	16020000	4.06782994982425
chrIV	16030001	16040000	6.50978647156114
chrIV	16050001	16060000	5.92536681000023
chrIV	16060001	16070000	4.37022484937432
chrIV	16070001	16080000	5.20115808567001
chrIV	16080001	16090000	3.38915077660036
chrIV	16090001	16100000	8.49940536461293
chrIV	16100001	16110000	4.5043388186033
chrIV	16110001	16120000	5.80458927540258
chrIV	16130001	16140000	6.77730664411738
chrIV	16140001	16150000	5.68702926374965
chrIV	16190001	16200000	6.33940898478542
chrIV	16200001	16210000	2.3860553794367
chrIV	16210001	16220000	6.25469184875966
chrIV	16220001	16230000	4.96985838977319
chrIV	16230001	16240000	5.73279443338983
chrIV	16240001	16250000	9.636308829442
chrIV	16250001	16260000	6.34770834483835
chrIV	16260001	16270000	5.99546060713436
chrIV	16270001	16280000	4.5353342803887
chrIV	16280001	16290000	4.28488616381066
chrIV	16290001	16300000	4.42998188715612
chrIV	16300001	16310000	6.62733792574246
chrIV	16310001	16320000	4.66223415692198
chrIV	16320001	16330000	8.62720242893801
chrIV	16330001	16340000	3.65972718971949
chrIV	16340001	16350000	2.18727788621213
chrIV	16350001	16360000	1.85482691488018
chrIV	16360001	16370000	7.11954674187064
chrIV	16370001	16380000	2.45127141858669
chrIV	16440001	16450000	4.03713175014824
chrIV	16450001	16460000	3.36167504394049
chrIV	16460001	16470000	3.07464168787237
chrIV	16470001	16480000	1.91507400031057
chrIV	16520001	16530000	1.23524835281318
chrIV	16530001	16540000	6.84843282397546
chrIV	16540001	16550000	5.72612783898986
chrIV	16550001	16560000	4.51239970713461
chrIV	16560001	16570000	5.27995715305271
chrIV	16570001	16580000	6.56761448213024
chrIV	16580001	16590000	4.5490627281951
chrIV	16600001	16610000	7.04366528719456
chrIV	16610001	16620000	3.42443505393285
chrIV	16620001	16630000	3.70533043290196
chrIV	16690001	16700000	7.55586019652897
chrIV	16700001	16710000	5.00934096337446
chrIV	16710001	16720000	10.0290938183199
chrIV	16720001	16730000	7.91564831007903
chrIV	16730001	16740000	3.17661146315281
chrIV	16740001	16750000	5.06560965615799
chrIV	16750001	16760000	4.34124499024099
chrIV	16760001	16770000	7.45706714249688
chrIV	16770001	16780000	4.06393578630231
chrIV	16780001	16790000	4.30885405888525
chrIV	16790001	16800000	6.94914921316867
chrIV	16800001	16810000	4.45999300794613
chrIV	16820001	16830000	6.73616612597512
chrIV	16830001	16840000	4.36177275683921
chrIV	16890001	16900000	3.05035132408352
chrIV	16900001	16910000	7.71970955478752
chrIV	16910001	16920000	4.69931960456025
chrIV	16920001	16930000	2.69169299767838
chrIV	16930001	16940000	2.29165549796115
chrIV	16960001	16970000	2.5248892280819
chrIV	16970001	16980000	4.65460886451121
chrIV	16980001	16990000	7.12529999802292
chrIV	17020001	17030000	3.369770448227
chrIV	17030001	17040000	4.48386041892721
chrIV	17040001	17050000	5.32587304555681
chrIV	17050001	17060000	4.36156987075708
chrIV	17060001	17070000	4.67359812898582
chrIV	17070001	17080000	2.09086067154796
chrIV	17130001	17140000	1.77035924486765
chrIV	17140001	17150000	6.38950388450834
chrIV	17150001	17160000	4.71917523200246
chrIV	17190001	17200000	2.10172543573416
chrIV	17200001	17210000	0.991797097067487
chrIV	17220001	17230000	2.33118132693748
chrIV	17230001	17240000	4.88312029345201
chrIV	17240001	17250000	3.48496184460405
chrIV	17290001	17300000	2.60895067997681
chrIV	17300001	17310000	6.17184657023082
chrIV	17310001	17320000	4.64952258905486
chrIV	17320001	17330000	1.21736292482962
chrIV	17330001	17340000	2.04104786019155
chrIV	17340001	17350000	4.53354995286129
chrIV	17350001	17360000	3.7560545669496
chrIV	17360001	17370000	3.30700425947356
chrIV	17370001	17380000	1.92417639586027
chrIV	17380001	17390000	2.22642387639008
chrIV	17390001	17400000	4.74760415597164
chrIV	17400001	17410000	2.46140394276285
chrIV	17410001	17420000	5.83295103903249
chrIV	17420001	17430000	5.61123732100243
chrIV	17430001	17440000	3.80060351932533
chrIV	17440001	17450000	4.09931674875532
chrIV	17480001	17490000	4.52285319291483
chrV	30001	40000	1.82251927689323
chrV	40001	50000	6.57313191937252
chrV	60001	70000	3.68904783429812
chrV	70001	80000	3.21117433331354
chrV	90001	100000	2.10598085528632
chrV	130001	140000	3.37026845221963
chrV	140001	150000	3.44630104387071
chrV	160001	170000	1.71081635654841
chrV	210001	220000	1.29949674603831
chrV	220001	230000	2.97687568165071
chrV	250001	260000	2.51449476171021
chrV	260001	270000	3.26173835590882
chrV	270001	280000	4.14740827808171
chrV	280001	290000	2.66590155048917
chrV	290001	300000	1.16193282560904
chrV	320001	330000	6.32166584688707
chrV	330001	340000	3.29171391791357
chrV	340001	350000	1.44836204978465
chrV	360001	370000	1.67244909600963
chrV	370001	380000	2.90286018510669
chrV	380001	390000	2.24103199740455
chrV	390001	400000	4.32412862685003
chrV	400001	410000	3.90254592433868
chrV	410001	420000	1.61818391118467
chrV	420001	430000	5.73937425627488
chrV	430001	440000	5.78339118702301
chrV	440001	450000	2.04982747647803
chrV	450001	460000	2.87543430440102
chrV	460001	470000	2.03036408533824
chrV	470001	480000	3.92004494140638
chrV	490001	500000	2.08239792405954
chrV	500001	510000	5.90713305861729
chrV	510001	520000	2.85670373429471
chrV	520001	530000	6.1314172665387
chrV	540001	550000	5.39219764554107
chrV	550001	560000	3.37632997370887
chrV	560001	570000	6.13537875352398
chrV	570001	580000	5.10695928809325
chrV	580001	590000	6.56491960227338
chrV	590001	600000	5.74603793726951
chrV	600001	610000	7.78550342354617
chrV	610001	620000	4.40050774566018
chrV	620001	630000	1.98867385492762
chrV	630001	640000	3.43719269071633
chrV	650001	660000	5.13018088111894
chrV	660001	670000	3.5436834318134
chrV	670001	680000	4.40360352904817
chrV	680001	690000	1.66093115491394
chrV	700001	710000	2.9795767350692
chrV	710001	720000	3.57011540808154
chrV	740001	750000	3.15887461379929
chrV	750001	760000	4.02090567413122
chrV	760001	770000	1.07179864489506
chrV	780001	790000	3.53552779903321
chrV	790001	800000	4.89369158867598
chrV	800001	810000	3.14511740967326
chrV	810001	820000	5.31577148152316
chrV	820001	830000	6.00664729223721
chrV	830001	840000	4.57170660115464
chrV	840001	850000	3.49209230420114
chrV	860001	870000	2.60703245327303
chrV	870001	880000	2.39553863586152
chrV	880001	890000	5.21810557580577
chrV	890001	900000	3.42854099730508
chrV	920001	930000	1.28082836238643
chrV	950001	960000	2.81343868016259
chrV	1020001	1030000	2.52162464997531
chrV	1030001	1040000	3.23888292459605
chrV	1070001	1080000	2.95928501485553
chrV	1080001	1090000	3.43090818051369
chrV	1090001	1100000	7.48545694404573
chrV	1110001	1120000	3.82093173267932
chrV	1120001	1130000	8.20679647003065
chrV	1130001	1140000	3.81083722073283
chrV	1140001	1150000	1.69163325521525
chrV	1160001	1170000	4.39482017300578
chrV	1170001	1180000	1.19853743202094
chrV	1260001	1270000	2.1491632413582
chrV	1280001	1290000	1.75388226632294
chrV	1290001	1300000	4.51613399405218
chrV	1300001	1310000	6.02768316705065
chrV	1350001	1360000	1.86211798867215
chrV	1400001	1410000	4.96918568736598
chrV	1410001	1420000	2.22652809519721
chrV	1440001	1450000	3.9412019585205
chrV	1500001	1510000	4.64271385233562
chrV	1510001	1520000	2.20167872033364
chrV	1520001	1530000	4.29200365541126
chrV	1530001	1540000	3.75482568912349
chrV	1540001	1550000	2.12758302050194
chrV	1630001	1640000	1.87303208319665
chrV	1640001	1650000	5.24971051986121
chrV	1650001	1660000	6.62742819828598
chrV	1660001	1670000	6.8492923947833
chrV	1670001	1680000	6.64667499130739
chrV	1680001	1690000	2.34597078780152
chrV	1700001	1710000	8.06391712390592
chrV	1710001	1720000	6.03019669130002
chrV	1720001	1730000	4.34038087126412
chrV	1730001	1740000	2.00725801720961
chrV	1750001	1760000	1.31955543363807
chrV	1780001	1790000	2.70354992725144
chrV	1790001	1800000	2.79132275423696
chrV	1850001	1860000	2.07531192239499
chrV	1890001	1900000	1.40021948535786
chrV	1900001	1910000	4.54638151925081
chrV	1910001	1920000	5.18371005107904
chrV	1930001	1940000	6.57889302382117
chrV	1940001	1950000	4.26279844477632
chrV	1950001	1960000	2.81519823561508
chrV	2010001	2020000	2.16314247714959
chrV	2020001	2030000	4.95807583378665
chrV	2030001	2040000	3.14423524010902
chrV	2040001	2050000	1.74297663504421
chrV	2090001	2100000	6.09073240509001
chrV	2150001	2160000	5.24301874475392
chrV	2160001	2170000	2.97117075881206
chrV	2170001	2180000	2.87628537800399
chrV	2180001	2190000	4.99482806329632
chrV	2220001	2230000	4.41861408217529
chrV	2230001	2240000	3.98997323970318
chrV	2240001	2250000	1.56455629644098
chrV	2260001	2270000	1.51868410843935
chrV	2270001	2280000	6.46911238535279
chrV	2280001	2290000	2.91670031786873
chrV	2300001	2310000	1.98506067333655
chrV	2310001	2320000	8.38754565942122
chrV	2320001	2330000	3.80813420982261
chrV	2330001	2340000	4.27298389884498
chrV	2340001	2350000	6.55343642432888
chrV	2570001	2580000	3.41369243935691
chrV	2610001	2620000	1.38580300146414
chrV	2620001	2630000	3.64026109921256
chrV	2650001	2660000	1.44453101476631
chrV	2660001	2670000	1.79205787802278
chrV	2710001	2720000	4.32229683204
chrV	2720001	2730000	7.03046500374614
chrV	2740001	2750000	3.06985206371204
chrV	2750001	2760000	1.85988433231931
chrV	2760001	2770000	4.66324712608453
chrV	2770001	2780000	5.77098246960852
chrV	2780001	2790000	4.01895809469591
chrV	2790001	2800000	2.70315202236602
chrV	2810001	2820000	2.50423893096694
chrV	2820001	2830000	3.0157220128045
chrV	2830001	2840000	3.19886382113111
chrV	2850001	2860000	0.901342627986399
chrV	2860001	2870000	3.58689409224146
chrV	2890001	2900000	3.09847360634932
chrV	2900001	2910000	1.78737463704236
chrV	2910001	2920000	3.22964783793551
chrV	2920001	2930000	4.17058417652409
chrV	2930001	2940000	2.84656245886399
chrV	2940001	2950000	6.24872853526393
chrV	2950001	2960000	6.06426069957736
chrV	2960001	2970000	7.34126543377639
chrV	2970001	2980000	6.0335799762775
chrV	2990001	3000000	6.86736323462246
chrV	3000001	3010000	4.37178064967756
chrV	3010001	3020000	7.86253727901676
chrV	3020001	3030000	3.92399025835842
chrV	3030001	3040000	2.66159682429681
chrV	3060001	3070000	4.77316623673116
chrV	3070001	3080000	3.77581747899386
chrV	3080001	3090000	3.75956269370198
chrV	3090001	3100000	3.22489896206388
chrV	3100001	3110000	6.79810149017992
chrV	3110001	3120000	2.03305507640868
chrV	3120001	3130000	3.12816406364274
chrV	3130001	3140000	3.45573759656
chrV	3140001	3150000	2.77048841661321
chrV	3150001	3160000	4.49829287413893
chrV	3160001	3170000	2.06223588868254
chrV	3170001	3180000	3.41907167772712
chrV	3230001	3240000	4.8338251261051
chrV	3240001	3250000	5.21489524642623
chrV	3250001	3260000	1.63236874252737
chrV	3260001	3270000	4.67047913041454
chrV	3270001	3280000	4.66966814082856
chrV	3280001	3290000	2.46792526532931
chrV	3290001	3300000	4.15448874283078
chrV	3300001	3310000	4.4171635149084
chrV	3310001	3320000	2.08959913195991
chrV	3320001	3330000	8.02382684676185
chrV	3330001	3340000	4.68714298765147
chrV	3340001	3350000	3.02612767278632
chrV	3350001	3360000	5.26697180740549
chrV	3360001	3370000	5.55879276198191
chrV	3370001	3380000	3.51893312650384
chrV	3380001	3390000	5.75990956820897
chrV	3390001	3400000	3.71378160944172
chrV	3400001	3410000	2.80456595664454
chrV	3410001	3420000	3.16299897506134
chrV	3420001	3430000	3.30452248182091
chrV	3470001	3480000	3.77719853914276
chrV	3480001	3490000	7.27716517219187
chrV	3490001	3500000	4.04424838743796
chrV	3510001	3520000	2.41526486052972
